h;f_backward;f_central;f_forward;d_backward;d_central;d_forward;f_s;d_s;
0.4548;0.043065345;0.003039217;0.036986911;0.043065309;0.003039217;0.036986875;0.044974256;0.044973868; 
0.4546;0.043045199;0.003036594;0.03697201;0.043045194;0.003036552;0.036972091;0.044951695;0.044952252; 
0.4544;0.043025142;0.003033942;0.036957258;0.043025079;0.003033887;0.036957305;0.044930312;0.044930638; 
0.4542;0.043004936;0.00303123;0.036942476;0.043004966;0.003031224;0.036942518;0.044908944;0.044909025; 
0.454;0.04298482;0.003028518;0.036927813;0.042984853;0.003028562;0.036927729;0.044887427;0.044887413; 
0.4538;0.042964733;0.003025866;0.036913001;0.042964742;0.003025901;0.036912939;0.044865805;0.044865802; 
0.4536;0.042944586;0.003023213;0.03689816;0.042944631;0.003023241;0.036898148;0.044844317;0.044844193; 
0.4534;0.04292444;0.003020561;0.036883348;0.042924521;0.003020583;0.036883356;0.044822562;0.044822586; 
0.4532;0.042904443;0.003017908;0.036868596;0.042904413;0.003017925;0.036868562;0.044800985;0.044800979; 
0.453;0.042884386;0.003015316;0.036853725;0.042884305;0.003015269;0.036853767;0.044779259;0.044779374; 
0.4528;0.04286418;0.003012663;0.036838853;0.042864198;0.003012614;0.03683897;0.044757399;0.044757771; 
0.4526;0.042844093;0.003009921;0.03682425;0.042844092;0.00300996;0.036824172;0.044736135;0.044736169; 
0.4524;0.042824006;0.003007269;0.036809468;0.042823988;0.003007307;0.036809373;0.044714886;0.044714568; 
0.4522;0.04280386;0.003004587;0.036794686;0.042803884;0.003004656;0.036794572;0.044693503;0.044692968; 
0.452;0.042783743;0.003001994;0.036779755;0.042783781;0.003002005;0.03677977;0.044671404;0.04467137; 
0.4518;0.042763716;0.002999371;0.036764944;0.042763679;0.002999356;0.036764967;0.044649902;0.044649774; 
0.4516;0.04274354;0.002996689;0.036750132;0.042743578;0.002996708;0.036750162;0.044627833;0.044628178; 
0.4514;0.042723483;0.002994096;0.03673529;0.042723478;0.002994061;0.036735356;0.044606361;0.044606584; 
0.4512;0.042703426;0.002991355;0.036720687;0.042703379;0.002991415;0.036720548;0.04458535;0.044584992; 
0.451;0.042683309;0.002988732;0.036705846;0.042683281;0.002988771;0.036705739;0.044563609;0.044563401; 
0.4508;0.042663193;0.002986109;0.036690974;0.042663183;0.002986127;0.036690929;0.044541884;0.044541811; 
0.4506;0.042643076;0.002983427;0.036676222;0.042643087;0.002983485;0.036676118;0.044520754;0.044520223; 
0.4504;0.04262293;0.002980805;0.036661321;0.042622992;0.002980844;0.036661305;0.044498909;0.044498636; 
0.4502;0.042602903;0.002978182;0.036646539;0.042602898;0.002978204;0.03664649;0.044477078;0.04447705; 
0.45;0.042582846;0.002975619;0.036631608;0.042582804;0.002975565;0.036631675;0.044455114;0.044455466; 
0.4498;0.04256267;0.002972818;0.036617035;0.042562712;0.002972927;0.036616858;0.044434357;0.044433883; 
0.4496;0.042542702;0.002970314;0.036602074;0.042542621;0.002970291;0.036602039;0.044412273;0.044412302; 
0.4494;0.042522466;0.002967602;0.036587262;0.04252253;0.002967655;0.03658722;0.044390786;0.044390722; 
0.4492;0.042502469;0.002965039;0.036572421;0.042502441;0.002965021;0.036572399;0.044369328;0.044369143; 
0.449;0.042482323;0.002962387;0.036557549;0.042482352;0.002962388;0.036557576;0.044347721;0.044347566; 
0.4488;0.042462295;0.002959824;0.036542678;0.042462265;0.002959756;0.036542752;0.044325534;0.04432599; 
0.4486;0.042442238;0.002957171;0.036527926;0.042442178;0.002957126;0.036527927;0.044304404;0.044304415; 
0.4484;0.042422062;0.002954519;0.036513024;0.042422093;0.002954496;0.036513101;0.044282544;0.044282842; 
0.4482;0.042401975;0.002951926;0.036498123;0.042402008;0.002951868;0.036498273;0.044260863;0.04426127; 
0.448;0.042381889;0.002949154;0.03648355;0.042381924;0.00294924;0.036483444;0.044240239;0.0442397; 
0.4478;0.042361772;0.002946591;0.036468619;0.042361842;0.002946614;0.036468613;0.044218275;0.044218131; 
0.4476;0.042341775;0.002943999;0.036453807;0.04234176;0.002943989;0.036453781;0.044196922;0.044196563; 
0.4474;0.042321748;0.002941406;0.036438966;0.042321679;0.002941366;0.036438948;0.044174987;0.044174997; 
0.4472;0.042301601;0.002938724;0.036424124;0.042301599;0.002938743;0.036424113;0.044153515;0.044153432; 
0.447;0.042281544;0.002936131;0.036409253;0.042281521;0.002936122;0.036409277;0.044131908;0.044131869; 
0.4468;0.042261458;0.002933538;0.036394381;0.042261443;0.002933501;0.03639444;0.044110316;0.044110307; 
0.4466;0.042241371;0.002930856;0.036379629;0.042241366;0.002930882;0.036379601;0.044088739;0.044088746; 
0.4464;0.042221254;0.002928203;0.036364877;0.04222129;0.002928264;0.036364761;0.044067609;0.044067187; 
0.4462;0.042201138;0.002925611;0.036349946;0.042201215;0.002925648;0.03634992;0.044045928;0.044045629; 
0.446;0.04218114;0.002923048;0.036335015;0.042181141;0.002923032;0.036335077;0.044023651;0.044024073; 
0.4458;0.042161113;0.002920455;0.036320203;0.042161068;0.002920418;0.036320233;0.044002432;0.044002518; 
0.4456;0.042140937;0.002917832;0.036305272;0.042140996;0.002917804;0.036305387;0.043980467;0.043980964; 
0.4454;0.04212085;0.00291521;0.036290431;0.042120925;0.002915192;0.03629054;0.043959129;0.043959412; 
0.4452;0.042100912;0.002912527;0.036275858;0.042100854;0.002912581;0.036275692;0.043938416;0.043937861; 
0.445;0.042080796;0.002909964;0.036260867;0.042080785;0.002909971;0.036260843;0.043916348;0.043916311; 
0.4448;0.042060679;0.002907342;0.036245996;0.042060717;0.002907363;0.036245992;0.043894905;0.043894763; 
0.4446;0.042040682;0.002904779;0.036231095;0.04204065;0.002904755;0.036231139;0.043873328;0.043873216; 
0.4444;0.042020685;0.002902246;0.036216164;0.042020583;0.002902149;0.036216286;0.04385117;0.043851671; 
0.4442;0.042000508;0.002899563;0.036201411;0.042000518;0.002899544;0.036201431;0.04383007;0.043830127; 
0.444;0.041980451;0.002897;0.03618648;0.041980454;0.00289694;0.036186574;0.043808389;0.043808584; 
0.4438;0.041960365;0.002894288;0.036171818;0.04196039;0.002894337;0.036171717;0.043787319;0.043787043; 
0.4436;0.041940278;0.002891636;0.036156976;0.041940328;0.002891735;0.036156858;0.043766114;0.043765504; 
0.4434;0.04192031;0.002889133;0.036142015;0.041920266;0.002889135;0.036141997;0.043744165;0.043743965; 
0.4432;0.041900164;0.00288651;0.036127174;0.041900206;0.002886535;0.036127135;0.043722841;0.043722428; 
0.443;0.041880167;0.002883917;0.036112332;0.041880146;0.002883937;0.036112272;0.043700936;0.043700893; 
0.4428;0.041860139;0.002881414;0.036097312;0.041860088;0.00288134;0.036097408;0.043678883;0.043679358; 
0.4426;0.041840082;0.002878851;0.036082411;0.04184003;0.002878744;0.036082542;0.04365747;0.043657826; 
0.4424;0.041820026;0.002876139;0.036067778;0.041819974;0.002876149;0.036067675;0.043636519;0.043636294; 
0.4422;0.041799939;0.002873546;0.036052877;0.041799918;0.002873556;0.036052806;0.043614972;0.043614764; 
0.442;0.041779822;0.002870953;0.036037946;0.041779863;0.002870964;0.036037936;0.043593276;0.043593236; 
0.4418;0.041759855;0.00286836;0.036023134;0.04175981;0.002868372;0.036023065;0.04357222;0.043571709; 
0.4416;0.041739827;0.002865827;0.036008173;0.041739757;0.002865782;0.036008192;0.043549958;0.043550183; 
0.4414;0.041719681;0.002863234;0.035993212;0.041719705;0.002863193;0.035993318;0.043528158;0.043528658; 
0.4412;0.041699624;0.002860642;0.035978371;0.041699654;0.002860606;0.035978443;0.043506998;0.043507135; 
0.441;0.041679597;0.002857989;0.035963619;0.041679604;0.002858019;0.035963566;0.043485704;0.043485614; 
0.4408;0.04165951;0.002855396;0.035948747;0.041659555;0.002855434;0.035948688;0.04346441;0.043464094; 
0.4406;0.041639423;0.002852774;0.035933876;0.041639507;0.002852849;0.035933809;0.043442997;0.043442575; 
0.4404;0.041619456;0.002850241;0.035918975;0.04161946;0.002850266;0.035918928;0.043421435;0.043421057; 
0.4402;0.041599429;0.002847678;0.035904074;0.041599414;0.002847684;0.035904046;0.043399426;0.043399541; 
0.44;0.041579431;0.002845144;0.035889143;0.041579369;0.002845103;0.035889163;0.043377894;0.043378027; 
0.4398;0.041559255;0.002842522;0.035874212;0.041559325;0.002842524;0.035874278;0.043356228;0.043356514; 
0.4396;0.041539347;0.002839899;0.035859519;0.041539282;0.002839945;0.035859391;0.043335187;0.043335002; 
0.4394;0.04151926;0.002837366;0.035844558;0.04151924;0.002837368;0.035844504;0.043313551;0.043313491; 
0.4392;0.041499204;0.002834773;0.035829687;0.041499199;0.002834792;0.035829615;0.043292421;0.043291982; 
0.439;0.041479087;0.00283221;0.035814696;0.041479159;0.002832217;0.035814725;0.043270502;0.043270475; 
0.4388;0.04145909;0.002829647;0.035799825;0.04145912;0.002829643;0.035799833;0.043248761;0.043248969; 
0.4386;0.041439092;0.002827084;0.035784924;0.041439081;0.002827071;0.03578494;0.043227348;0.043227464; 
0.4384;0.041419065;0.002824521;0.035770023;0.041419044;0.002824499;0.035770046;0.04320595;0.04320596; 
0.4382;0.041399008;0.002821869;0.035755271;0.041399008;0.002821929;0.03575515;0.043184567;0.043184458; 
0.438;0.041378951;0.002819306;0.03574034;0.041378972;0.00281936;0.035740253;0.043163198;0.043162958; 
0.4378;0.041358864;0.002816743;0.035725409;0.041358938;0.002816792;0.035725355;0.043141532;0.043141459; 
0.4376;0.041338927;0.002814239;0.035710448;0.041338905;0.002814225;0.035710455;0.043120045;0.043119961; 
0.4374;0.041318959;0.002811676;0.035695577;0.041318872;0.002811659;0.035695554;0.043098423;0.043098464; 
0.4372;0.041298813;0.002809113;0.035680616;0.041298841;0.002809095;0.035680652;0.043076667;0.043076969; 
0.437;0.041278786;0.00280658;0.035665625;0.04127881;0.002806531;0.035665748;0.043054912;0.043055476; 
0.4368;0.041258758;0.002803868;0.035651022;0.041258781;0.002803969;0.035650843;0.043034422;0.043033984; 
0.4366;0.041238701;0.002801365;0.035636002;0.041238752;0.002801408;0.035635936;0.043012548;0.043012493; 
0.4364;0.041218644;0.002798772;0.035621101;0.041218725;0.002798848;0.035621028;0.042991313;0.042991004; 
0.4362;0.041198677;0.002796239;0.035606199;0.041198698;0.002796289;0.035606119;0.042969945;0.042969516; 
0.436;0.041178709;0.002793706;0.035591268;0.041178672;0.002793732;0.035591209;0.042948592;0.042948029; 
0.4358;0.041158712;0.002791202;0.035576337;0.041158648;0.002791175;0.035576297;0.042926464;0.042926544; 
0.4356;0.041138595;0.002788609;0.035561347;0.041138624;0.00278862;0.035561384;0.042905006;0.04290506; 
0.4354;0.041118538;0.002785957;0.035546654;0.041118601;0.002786066;0.035546469;0.042884025;0.042883578; 
0.4352;0.041098631;0.002783483;0.035531664;0.041098579;0.002783513;0.035531553;0.042862418;0.042862097; 
0.435;0.041078574;0.00278095;0.035516673;0.041078559;0.002780962;0.035516636;0.042840827;0.042840618; 
0.4348;0.041058487;0.002778328;0.035501802;0.041058539;0.002778411;0.035501717;0.042819727;0.04281914; 
0.4346;0.041038519;0.002775884;0.035486782;0.04103852;0.002775862;0.035486797;0.042797867;0.042797663; 
0.4344;0.041018552;0.002773321;0.03547188;0.041018502;0.002773313;0.035471876;0.042776021;0.042776188; 
0.4342;0.040998554;0.002770847;0.03545683;0.040998485;0.002770766;0.035456953;0.042754191;0.042754714; 
0.434;0.040978378;0.002768225;0.035441929;0.040978469;0.00276822;0.035442029;0.042732838;0.042733241; 
0.4338;0.0409585;0.002765632;0.035427236;0.040958454;0.002765675;0.035427103;0.04271217;0.04271177; 
0.4336;0.040938443;0.002763099;0.035412276;0.04093844;0.002763132;0.035412177;0.042690712;0.042690301; 
0.4334;0.040918356;0.002760536;0.035397315;0.040918427;0.002760589;0.035397248;0.042669255;0.042668833; 
0.4332;0.040898419;0.002758032;0.035382324;0.040898415;0.002758048;0.035382319;0.042647678;0.042647366; 
0.433;0.040878421;0.002755559;0.035367334;0.040878404;0.002755508;0.035367388;0.042625475;0.0426259; 
0.4328;0.040858454;0.002752996;0.035352462;0.040858394;0.002752969;0.035352456;0.04260439;0.042604436; 
0.4326;0.040838426;0.002750492;0.035337442;0.040838385;0.002750431;0.035337522;0.042582709;0.042582974; 
0.4324;0.040818399;0.002747929;0.035322541;0.040818377;0.002747895;0.035322587;0.042561504;0.042561513; 
0.4322;0.040798372;0.002745307;0.035307729;0.04079837;0.002745359;0.035307651;0.042540345;0.042540053; 
0.432;0.040778315;0.002742744;0.035292828;0.040778363;0.002742825;0.035292714;0.04251917;0.042518595; 
0.4318;0.040758348;0.0027403;0.035277748;0.040758358;0.002740292;0.035277775;0.042497221;0.042497138; 
0.4316;0.04073838;0.002737796;0.035262787;0.040738354;0.00273776;0.035262834;0.042475301;0.042475682; 
0.4314;0.040718412;0.002735293;0.035247826;0.04071835;0.002735229;0.035247893;0.042453873;0.042454228; 
0.4312;0.040698385;0.00273279;0.035232836;0.040698348;0.002732699;0.03523295;0.042432311;0.042432776; 
0.431;0.040678358;0.002730256;0.035217845;0.040678347;0.002730171;0.035218005;0.042410749;0.042411324; 
0.4308;0.040658331;0.002727604;0.035203123;0.040658346;0.002727643;0.035203059;0.042389858;0.042389875; 
0.4306;0.040638274;0.002725011;0.035188222;0.040638347;0.002725117;0.035188112;0.042368981;0.042368426; 
0.4304;0.040618366;0.002722597;0.035173172;0.040618348;0.002722592;0.035173164;0.042347181;0.042346979; 
0.4302;0.040598399;0.002720064;0.035158241;0.040598351;0.002720068;0.035158214;0.042325544;0.042325534; 
0.43;0.040578431;0.00271762;0.035143191;0.040578355;0.002717546;0.035143263;0.042303744;0.042304089; 
0.4298;0.040558285;0.002715027;0.03512826;0.040558359;0.002715024;0.035128311;0.042282465;0.042282647; 
0.4296;0.040538406;0.002712554;0.035113299;0.040538364;0.002712504;0.035113357;0.042261201;0.042261205; 
0.4294;0.040518379;0.002709961;0.035098457;0.040518371;0.002709985;0.035098402;0.042239803;0.042239765; 
0.4292;0.040498322;0.002707428;0.035083467;0.040498378;0.002707467;0.035083445;0.042218405;0.042218327; 
0.429;0.040478385;0.002704954;0.035068476;0.040478387;0.00270495;0.035068487;0.042197037;0.04219689; 
0.4288;0.040458447;0.002702481;0.035053486;0.040458396;0.002702434;0.035053528;0.04217552;0.042175454; 
0.4286;0.040438479;0.002699977;0.035038555;0.040438406;0.002699919;0.035038567;0.042153883;0.04215402; 
0.4284;0.040418363;0.002697355;0.035023653;0.040418418;0.002697406;0.035023605;0.042132902;0.042132587; 
0.4282;0.040398485;0.002694941;0.035008603;0.04039843;0.002694894;0.035008642;0.042110625;0.042111156; 
0.428;0.040378487;0.002692378;0.034993702;0.040378443;0.002692383;0.034993678;0.04208951;0.042089726; 
0.4278;0.04035843;0.002689844;0.034978741;0.040358457;0.002689873;0.034978712;0.04206841;0.042068297; 
0.4276;0.040338492;0.002687371;0.034963781;0.040338472;0.002687364;0.034963744;0.042047176;0.04204687; 
0.4274;0.040318436;0.002684808;0.03494882;0.040318489;0.002684857;0.034948776;0.042025957;0.042025444; 
0.4272;0.040298468;0.002682304;0.034933829;0.040298506;0.00268235;0.034933806;0.042003933;0.04200402; 
0.427;0.04027862;0.00267989;0.034918839;0.040278524;0.002679845;0.034918834;0.041982594;0.041982597; 
0.4268;0.040258503;0.002677357;0.034903818;0.040258543;0.002677341;0.034903861;0.04196063;0.041961176; 
0.4266;0.040238625;0.002674854;0.034888917;0.040238563;0.002674838;0.034888887;0.041939813;0.041939756; 
0.4264;0.040218598;0.002672291;0.034874016;0.040218584;0.002672336;0.034873912;0.041918847;0.041918337; 
0.4262;0.040198541;0.002669787;0.034858966;0.040198606;0.002669835;0.034858935;0.041897255;0.04189692; 
0.426;0.040178603;0.002667344;0.034843916;0.040178629;0.002667336;0.034843957;0.041875514;0.041875504; 
0.4258;0.040158665;0.00266484;0.034828955;0.040158653;0.002664838;0.034828977;0.041853789;0.04185409; 
0.4256;0.040138698;0.002662337;0.034814024;0.040138678;0.002662341;0.034813997;0.041832748;0.041832677; 
0.4254;0.0401187;0.002659834;0.034799033;0.040118704;0.002659845;0.034799014;0.041811559;0.041811266; 
0.4252;0.040098703;0.00265733;0.034784073;0.040098731;0.00265735;0.034784031;0.041789565;0.041789855; 
0.425;0.040078676;0.002654767;0.034769171;0.040078759;0.002654856;0.034769046;0.04176909;0.041768447; 
0.4248;0.040058798;0.002652323;0.034754151;0.040058787;0.002652364;0.03475406;0.041747618;0.04174704; 
0.4246;0.04003886;0.00264985;0.034739131;0.040038817;0.002649873;0.034739072;0.04172619;0.041725634; 
0.4244;0.040018922;0.002647406;0.03472411;0.040018848;0.002647382;0.034724083;0.041704091;0.04170423; 
0.4242;0.039998955;0.002644962;0.03470906;0.03999888;0.002644893;0.034709093;0.041682529;0.041682827; 
0.424;0.039978838;0.002642369;0.034694129;0.039978913;0.002642406;0.034694101;0.041661653;0.041661425; 
0.4238;0.03995896;0.002639896;0.034679168;0.039958946;0.002639919;0.034679108;0.041639957;0.041640025; 
0.4236;0.039938963;0.002637422;0.034664088;0.039938981;0.002637433;0.034664114;0.041618276;0.041618626; 
0.4234;0.039918935;0.002634859;0.034649217;0.039919017;0.002634949;0.034649118;0.041597801;0.041597229; 
0.4232;0.039899027;0.002632475;0.034634107;0.039899053;0.002632466;0.034634121;0.041576001;0.041575833; 
0.423;0.03987909;0.002630001;0.034619117;0.039879091;0.002629984;0.034619123;0.041554216;0.041554439; 
0.4228;0.039859152;0.002627528;0.034604096;0.039859129;0.002627503;0.034604123;0.041532788;0.041533046; 
0.4226;0.039839155;0.002624995;0.034589195;0.039839169;0.002625023;0.034589122;0.041512209;0.041511655; 
0.4224;0.039819187;0.002622491;0.034574175;0.03981921;0.002622545;0.03457412;0.041490141;0.041490265; 
0.4222;0.039799309;0.002620107;0.034559125;0.039799251;0.002620068;0.034559116;0.041468608;0.041468876; 
0.422;0.039779282;0.002617544;0.034544194;0.039779294;0.002617591;0.034544111;0.041447762;0.041447489; 
0.4218;0.039759374;0.00261513;0.034529114;0.039759337;0.002615116;0.034529104;0.041426274;0.041426103; 
0.4216;0.039739466;0.002612686;0.034514123;0.039739382;0.002612643;0.034514097;0.041404653;0.041404719; 
0.4214;0.039719528;0.002610272;0.034499013;0.039719427;0.00261017;0.034499087;0.041382852;0.041383336; 
0.4212;0.039699411;0.00260762;0.034484172;0.039699473;0.002607698;0.034484077;0.041362423;0.041361954; 
0.421;0.039679593;0.002605265;0.034469032;0.039679521;0.002605228;0.034469065;0.041339997;0.041340574; 
0.4208;0.039659566;0.002602792;0.034454012;0.039659569;0.002602759;0.034454052;0.041318777;0.041319195; 
0.4206;0.039639568;0.002600229;0.034439111;0.039639619;0.002600291;0.034439037;0.041298229;0.041297818; 
0.4204;0.03961966;0.002597785;0.03442409;0.039619669;0.002597824;0.034424021;0.04127689;0.041276443; 
0.4202;0.039599753;0.002595371;0.03440901;0.03959972;0.002595358;0.034409004;0.041255388;0.041255068; 
0.42;0.039579815;0.002592927;0.03439396;0.039579772;0.002592893;0.034393986;0.041233394;0.041233695; 
0.4198;0.039559728;0.002590364;0.03437897;0.039559826;0.00259043;0.034378966;0.041212457;0.041212324; 
0.4196;0.039539909;0.00258795;0.034364039;0.03953988;0.002587968;0.034363944;0.041191015;0.041190954; 
0.4194;0.039519912;0.002585507;0.034348899;0.039519935;0.002585507;0.034348922;0.041169259;0.041169585; 
0.4192;0.039499915;0.002582973;0.034333938;0.039499991;0.002583047;0.034333898;0.041148368;0.041148218; 
