0.0446;0.00397081;2.90E-05;0.00391277;0.00397126;2.93E-05;0.00391265;0.172784
0.0448;0.00398943;2.93E-05;0.0039308;0.0039892;2.96E-05;0.00393007;0.172766
0.045;0.00400791;3.03E-05;0.00394731;0.00400714;2.98E-05;0.00394748;0.172748
0.0452;0.0040249;3.00E-05;0.00396501;0.00402508;3.01E-05;0.00396489;0.172729
0.0454;0.00404305;3.03E-05;0.00398257;0.00404302;3.04E-05;0.0039823;0.172711
0.0456;0.00406105;3.05E-05;0.00399997;0.00406097;3.06E-05;0.0039997;0.172693
0.0458;0.00407887;3.08E-05;0.0040172;0.00407891;3.09E-05;0.00401711;0.172675
0.046;0.00409654;3.11E-05;0.0040343;0.00409686;3.12E-05;0.00403451;0.172657
0.0462;0.00411407;3.08E-05;0.00405254;0.0041148;3.14E-05;0.00405192;0.172639
0.0464;0.00413272;3.17E-05;0.00406935;0.00413275;3.17E-05;0.00406932;0.172621
0.0466;0.0041512;3.20E-05;0.00408726;0.0041507;3.20E-05;0.00408672;0.172602
0.0468;0.00416828;3.23E-05;0.00410377;0.00416865;3.23E-05;0.00410412;0.172584
0.047;0.00418646;3.25E-05;0.00412142;0.0041866;3.25E-05;0.00412152;0.172566
0.0472;0.00420452;3.28E-05;0.00413888;0.00420455;3.28E-05;0.00413892;0.172548
0.0474;0.0042224;3.31E-05;0.0041562;0.00422251;3.31E-05;0.00415631;0.17253
0.0476;0.00424013;3.34E-05;0.00417339;0.00424046;3.34E-05;0.00417371;0.172512
0.0478;0.00425897;3.42E-05;0.00419044;0.00425842;3.37E-05;0.0041911;0.172493
0.048;0.00427637;3.39E-05;0.00420859;0.00427638;3.39E-05;0.0042085;0.172475
0.0482;0.00429491;3.42E-05;0.00422659;0.00429434;3.42E-05;0.00422589;0.172457
0.0484;0.00431204;3.44E-05;0.00424319;0.0043123;3.45E-05;0.00424328;0.172439
0.0486;0.00433025;3.47E-05;0.00426089;0.00433026;3.48E-05;0.00426067;0.172421
0.0488;0.00434834;3.49E-05;0.00427845;0.00434822;3.51E-05;0.00427806;0.172403
0.049;0.00436625;3.52E-05;0.00429588;0.00436618;3.54E-05;0.00429544;0.172384
0.0492;0.00438405;3.60E-05;0.00431194;0.00438415;3.57E-05;0.00431283;0.172366
0.0494;0.00440291;3.63E-05;0.00433027;0.00440211;3.59E-05;0.00433021;0.172348
0.0496;0.00442041;3.66E-05;0.00434726;0.00442008;3.62E-05;0.0043476;0.17233
0.0498;0.00443775;3.62E-05;0.00436532;0.00443805;3.65E-05;0.00436498;0.172312
0.05;0.00445614;3.71E-05;0.00438204;0.00445601;3.68E-05;0.00438236;0.172294
0.0502;0.00447441;3.73E-05;0.0043998;0.00447398;3.71E-05;0.00439974;0.172275
0.0504;0.00449134;3.69E-05;0.00441744;0.00449196;3.74E-05;0.00441712;0.172257
0.0506;0.00450931;3.72E-05;0.00443494;0.00450993;3.77E-05;0.0044345;0.172239
0.0508;0.00452829;3.86E-05;0.00445112;0.0045279;3.80E-05;0.00445187;0.172221
0.051;0.00454599;3.82E-05;0.00446951;0.00454588;3.83E-05;0.00446925;0.172203
0.0512;0.00456352;3.85E-05;0.00448658;0.00456385;3.86E-05;0.00448662;0.172184
0.0514;0.00458211;3.93E-05;0.00450354;0.00458183;3.89E-05;0.00450399;0.172166
0.0516;0.00460056;3.95E-05;0.00452151;0.00459981;3.92E-05;0.00452136;0.172148
